G,age,job,X1,X2,D
M,30.751407053408286,E,1.392,0.357,Y
F,44.594609663771784,F,-0.748,0.024,N
F,46.24063285261932,F,-0.108,1.143,N
M,21.80054927512004,E,0.594,1.638,Y
F,47.4516868737433,F,-1.193,0.104,Y
M,30.83774039632863,E,1.155,1.191,N
F,43.55560684635582,E,-0.133,-0.701,Y
F,46.066177647924235,F,0.029,-0.406,Y
F,46.280513042463625,F,-0.72,1.14,Y
M,26.644988948425407,E,1.052,0.848,Y
M,30.2962864405512,E,-0.021,-0.828,Y
F,39.964728868827,E,1.108,1.217,N
M,35.735758940219114,E,-0.229,-0.184,N
M,29.67283803031914,E,0.779,0.538,N
F,44.03474293642299,E,0.513,0.014,Y
M,25.557923263571006,E,1.037,-1.623,N
M,28.843396209656426,F,-0.185,-0.379,N
F,44.69239079867359,F,-0.457,-0.851,N
F,45.870058002294364,F,-1.44,-1.287,N
F,40.07035928159166,E,0.328,-1.806,Y
F,43.83379128275568,E,-2.208,1.1,Y
F,47.36084472065103,F,-0.293,-0.693,Y
F,46.03708050545244,E,1.525,-0.209,Y
F,45.47464827129236,E,-0.744,0.007,Y
M,32.122767102006016,E,1.087,-1.023,Y
M,28.741345985914446,F,0.324,-1.47,Y
F,42.46984541789072,E,-0.783,1.543,N
M,28.248765865191192,F,0.199,0.531,Y
M,32.2556897167523,E,2.492,0.73,N
M,32.81662445472214,E,2.004,0.454,Y
M,30.014237406502108,E,1.528,0.168,Y
F,41.88390371036855,F,-0.106,1.602,N
F,44.43623255097081,F,-1.963,-0.986,Y
M,32.921353690473595,F,0.41,-1.673,Y
F,47.259586769940285,F,1.994,1.18,Y
F,41.77051126565776,F,-0.667,1.781,Y
M,30.734593840282944,F,1.69,0.031,N
M,29.510110839888757,E,0.432,0.125,Y
F,43.73510984427501,F,1.004,1.534,N
M,21.593441759827986,E,1.31,0.149,Y
M,26.826879005976156,E,1.844,-1.318,Y
M,34.39330107807444,F,0.811,0.572,N
M,29.77436595985736,F,2.169,-0.856,N
M,30.4392027505675,E,0.979,1.045,Y
F,44.69401087255787,F,1.741,-0.977,N
M,31.274762508967008,E,1.847,1.401,Y
F,46.986382169253794,F,-0.273,-1.288,Y
F,46.79616503396467,E,-0.415,1.965,N
F,48.737751438163386,F,-0.92,-0.257,Y
M,31.45055526316904,E,1.687,0.874,Y
M,35.387811156620145,E,1.176,0.192,Y
M,34.77702388641949,E,2.404,0.477,Y
M,30.059497581652423,E,1.257,0.522,Y
F,41.16348163425419,E,1.049,1.057,N
F,41.33321290997855,F,-1.786,0.128,Y
F,41.850232015497596,E,0.496,0.353,Y
F,45.57557978473113,F,-0.525,-0.479,N
M,26.02123266218284,E,1.854,0.053,N
M,29.96551133327167,F,1.507,0.832,Y
M,33.85916640109164,E,0.913,0.739,Y
F,46.96086449224088,F,0.548,1.32,Y
M,29.356793917360896,E,0.153,0.321,Y
M,29.8109602743165,F,0.713,-0.851,Y
F,41.483025244424894,F,0.171,0.108,Y
M,31.169662843217488,E,0.645,0.051,Y
F,45.76839652840208,E,1.982,0.823,Y
F,40.39671446735832,E,1.494,-0.277,Y
F,45.64698862166965,E,1.349,-1.096,Y
F,45.74723851346909,F,0.13,-1.062,N
F,44.34017093063311,E,2.26,0.016,Y
F,42.41135631766588,F,1.061,-0.937,Y
F,44.13965351650353,E,0.683,-0.733,Y
F,43.27385646120673,F,-0.197,0.108,Y
F,40.91626525937757,E,-0.094,-0.207,Y
F,48.92531041482673,F,-0.197,-2.317,Y
M,34.72866704371467,E,0.99,1.356,N
M,29.299782688862386,E,0.648,1.51,Y
M,31.60927397281431,E,2.034,-0.196,Y
F,40.10562909245973,F,-0.537,1.051,Y
M,27.67854313318209,E,0.872,-0.039,Y
F,44.804619356813745,F,0.005,0.386,Y
F,42.101139574958985,F,0.569,-0.003,Y
F,50.52859230426052,E,0.759,0.914,N
F,46.93328360051388,F,0.205,0.942,N
M,30.393613699093397,E,0.807,1.606,Y
M,24.41709506973518,E,1.77,0.465,Y
M,27.428575776186555,E,0.186,-0.254,Y
M,29.283199715933357,F,1.047,1.498,N
M,29.230565816569264,E,-0.123,0.691,Y
M,26.968445096731337,E,1.574,0.441,N
M,28.862131133618007,F,0.963,-1.013,Y
M,29.434995190985127,F,1.052,-0.173,Y
M,24.134102739994066,F,0.993,-1.709,N
F,46.52681159421366,E,-0.177,-0.326,Y
M,29.24922842782307,E,1.567,-2.002,Y
M,29.29327853222346,F,2.188,-0.671,N
F,42.492908971428044,E,-0.277,0.667,N
F,44.972170827342424,F,-0.523,-1.916,Y
F,44.64001075317447,E,0.465,-0.314,Y
M,26.327636336488585,E,1.712,-1.246,Y
M,31.76447072827685,F,0.276,-1.28,N
F,41.216603635537496,E,-0.317,-2.209,Y
F,49.03538969441377,F,2.159,0.74,Y
M,28.283355467750507,E,1.127,0.03,Y
F,42.572609654771306,F,0.297,0.943,Y
F,38.5552100805462,F,-1.781,2.123,Y
F,42.35185148657932,F,0.237,-1.086,N
M,35.71642635614508,E,1.413,-0.603,Y
M,32.12679458362439,E,1.614,0.344,N
F,43.68960845795756,E,-0.162,-0.661,N
M,30.060269193492154,E,-0.291,-1.086,Y
F,46.977742505380824,F,1.053,1.389,N
F,44.108134798454884,F,-0.737,-0.799,Y
F,47.76660312929889,E,0.223,1.308,N
M,28.3673085082727,E,0.85,0.955,Y
F,41.553542656158456,E,1.122,0.343,Y
F,45.40342383835051,E,-0.525,-0.298,Y
M,29.55877714737266,E,1.596,-0.129,Y
F,40.07471355278037,F,-0.455,0.74,Y
F,46.34368915964574,F,0.214,0.023,N
M,29.491587990808746,E,0.75,0.645,N
F,49.15915156676844,F,-0.401,-1.301,Y
F,42.57697378055127,F,-0.359,-1.302,Y
F,44.551155940305044,F,0.534,-1.1,Y
M,26.38148876420476,E,1.756,-0.247,Y
M,31.713765864428268,F,1.256,-0.378,Y
F,44.80910835795355,F,-0.618,0.492,Y
F,45.036619706033875,E,0.721,0.169,Y
M,28.652790682269373,F,2.666,0.91,N
M,27.250925987659436,F,1.557,0.667,N
M,31.0502097278343,E,0.922,-0.517,Y
M,29.294084367305445,E,0.928,-0.376,N
F,45.58792436495933,F,0.993,-0.913,Y
F,45.23894140602023,F,0.842,-0.279,N
M,31.52186552090113,E,0.851,-0.46,Y
M,30.254734401798903,E,1.042,-0.882,N
M,29.404927504944293,E,1.121,0.536,N
F,40.85364532858301,F,0.974,0.611,N
F,44.71942876986983,E,-0.254,1.345,N
M,34.78379913560615,F,0.64,-0.828,Y
M,31.814224540750644,E,1.148,0.488,N
F,43.289195211874194,F,-0.395,0.821,Y
M,30.319951317162378,E,1.476,0.88,N
F,48.145049509640245,F,1.849,-0.648,Y
M,30.059175800887363,E,1.382,2.407,Y
F,45.80850429056453,E,2.167,0.579,Y
M,27.75106012247776,F,0.716,-0.044,Y
F,48.4906546625038,F,-1.05,-0.758,N
F,47.37131619842985,E,-0.541,0.968,N
F,42.817466419101855,F,-0.128,0.504,N
M,28.05167538286535,F,0.388,1.164,N
F,42.23148673852554,F,-0.744,1.877,N
M,34.37469130791114,F,2.216,0.62,N
M,25.3696050263735,F,0.75,1.592,Y
M,25.918845704809172,E,1.945,-1.85,N
M,26.404528789205443,F,0.551,-0.844,Y
F,39.25623940870308,E,1.075,0.315,N
M,23.487898538761918,E,1.11,-0.459,Y
F,40.011982865996714,E,0.85,0.847,Y
F,44.42791120044329,F,0.288,0.048,N
M,38.326284845292264,E,1.978,0.44,N
M,27.236632640944002,E,1.769,0.338,Y
F,46.46302528385305,F,-1.915,-1.13,Y
F,46.807936692674566,E,-0.645,-0.123,N
F,43.175824612135735,F,-0.648,-0.907,Y
M,28.804254657143066,E,1.415,0.43,Y
M,29.407252488795287,F,0.906,-0.347,Y
M,30.62208302346447,E,1.237,-1.057,Y
F,46.145229002033155,F,-1.064,0.299,Y
M,24.346308869705318,E,1.822,-2.222,N
M,33.552137146119804,F,0.852,-1.114,N
M,37.056571933018866,E,1.705,-0.532,Y
F,44.180326781035056,F,0.471,-1.959,N
F,46.32722145609399,E,-0.789,1.288,Y
F,46.153345997769485,F,-0.9,0.553,N
F,43.42427399518792,F,-1.551,0.882,N
F,47.698594259343,F,-1.189,1.184,N
F,47.11829917677303,E,0.046,-0.2,Y
M,34.608992815518604,E,0.827,-1.729,Y
M,30.590457685446225,E,1.229,-1.849,N
M,39.50596967183951,E,1.411,0.518,N
M,30.224973004807502,E,0.992,1.799,N
F,44.31853978350535,E,1.901,-0.252,N
F,45.09272883828894,F,1.51,-0.497,Y
F,44.71860026276964,E,1.063,-1.428,Y
M,30.39336735692996,E,-0.895,0.34,Y
M,30.204070436282635,F,-0.056,0.702,Y
F,44.27427496285885,E,2.75,-0.8,Y
F,41.6834753372594,E,1.574,0.73,Y
M,30.536127614145855,E,1.085,0.536,Y
F,43.474558012223014,F,0.273,0.858,Y
M,29.10491567158841,E,0.55,-0.982,Y
F,41.05569854888266,F,-1.673,-0.976,N
F,45.40576578240567,F,-0.674,0.33,Y
M,31.41633920431745,E,1.748,1.498,Y
M,27.79417225901202,E,-0.178,0.796,Y
M,30.523319185892607,F,1.727,0.819,N
F,43.9365789027232,E,0.821,0.057,N
M,29.47592667566598,F,0.768,-0.145,Y
M,27.865975375095143,E,0.603,-0.46,N
F,42.91063018228323,F,-0.848,-0.48,Y
M,25.93412021959275,F,0.132,-0.682,Y
M,30.69715287940113,E,0.519,0.463,Y
F,40.41413640672177,F,0.934,-0.042,N
M,29.893591473187243,E,0.94,1.814,Y
F,47.59107160648383,F,-0.607,1.39,N
M,27.54178757254514,F,0.597,-1.07,N
F,49.101778196723586,E,1.155,-0.029,Y
F,43.32443768366272,F,-1.688,-0.641,Y
F,44.091630039837085,E,0.833,0.075,Y
F,44.72699592806176,F,1.508,-0.527,N
F,46.055943868246196,F,1.904,0.186,Y
F,45.950294811956795,F,1.418,-0.166,Y
F,47.96619094773647,E,0.671,0.505,N
M,28.52253938376962,F,0.848,-1.732,Y
M,36.16151274861859,E,0.86,1.641,Y
F,44.0236627617412,F,0.863,-0.712,Y
M,23.58925307104458,F,0.845,-0.492,N
M,30.728045116291543,E,0.487,0.811,Y
F,45.4706125567537,E,0.874,0.993,N
M,40.41241369532567,F,1.769,-0.105,N
F,43.41135167081083,E,-1.021,-0.088,Y
M,32.96251908448475,F,0.648,0.669,Y
M,31.335678756945384,F,1.039,-1.48,Y
F,41.1590491934044,F,0.183,-0.714,N
M,28.850975352650376,E,1.575,-0.379,Y
F,41.78593864125519,F,0.816,-0.16,Y
M,32.5809074032786,E,0.394,0.707,N
M,21.64505740726424,E,0.869,1.217,N
M,26.839018794624003,F,1.693,-0.41,N
F,42.83606402638915,F,-1.785,0.479,Y
F,40.640420423725686,F,-0.429,0.35,N
M,29.63108142864273,E,1.87,0.433,N
F,43.4159291137873,F,1.02,-0.682,Y
F,49.1265424797598,F,0.196,0.259,N
F,41.29994345105822,E,-0.961,-2.38,Y
F,46.3513581841537,F,0.059,0.077,Y
M,28.460360976893092,E,1.423,-0.523,Y
M,27.027559754535957,E,0.215,-0.349,N
F,45.61244251523371,E,-1.038,0.131,Y
F,44.587428623170915,F,-1.702,-0.431,Y
M,35.174785270193695,E,1.168,1.032,N
F,41.05563767751468,F,1.362,0.731,N
F,46.44056929944622,F,0.131,-1.051,Y
M,32.49025356054473,F,2.091,-0.371,Y
F,48.33581963757518,F,0.052,-1.453,Y
F,49.43634442525272,F,0.33,0.758,Y
F,43.92382829128968,F,-0.345,-0.111,Y
M,27.576927380732602,F,1.041,0.212,N
F,47.50155394284121,F,0.253,-0.17,Y
F,43.20356017698919,E,0.174,0.568,Y
F,39.667015492911,F,0.034,1.288,Y
M,35.676625683147435,E,1.495,0.496,Y
F,43.36486278939881,E,1.511,0.976,Y
M,34.38088634956623,E,0.682,0.597,N
M,28.45819763163824,E,0.691,1.029,Y
M,33.01626089216545,F,1.92,-0.402,Y
F,43.69480658710063,E,0.886,1.435,Y
M,33.967286100009424,E,1.48,-0.453,Y
M,33.102623774353866,E,1.521,0.924,N
F,53.1118869300922,E,-1.723,-1.811,N
M,31.535290204594144,E,2.03,-1.854,Y
F,39.83928060599324,F,0.877,0.672,Y
M,23.729969807778968,E,0.548,-0.164,Y
F,47.27565429958433,F,-1.006,-1.091,Y
F,46.045693655048076,E,-0.461,1.038,Y
M,28.773076917550867,E,0.47,-2.033,Y
F,50.10507926608171,F,-0.458,0.675,N
M,24.42525061590757,F,1.004,0.186,Y
M,29.05373010142009,E,1.215,1.436,N
M,29.109485767794734,E,0.58,0.927,Y
F,43.44626684865986,E,1.016,0.348,N
M,30.3358686517388,E,0.862,-1.776,N
M,31.932290771596993,E,-0.431,0.646,N
M,31.417424748878236,E,1.704,0.334,N
M,32.56476753199048,E,-0.165,-1.193,N
M,29.840328597902424,E,0.794,-0.711,Y
M,26.737207704506574,E,0.665,-1.111,N
F,46.84150482926456,E,0.881,0.231,N
F,47.67053891998157,F,2.039,-0.324,Y
M,28.782708488710405,F,0.86,-0.208,Y
M,25.714851477917115,F,0.726,-1.448,Y
M,31.994409044229,F,1.125,0.473,Y
F,46.00279370133174,E,-1.538,1.271,N
F,45.03016819849033,E,0.769,0.046,Y
M,32.70953530930678,E,1.167,-0.82,Y
F,50.698379357125184,E,0.134,-0.44,N
M,26.85277659724931,E,-0.463,-0.581,Y
F,55.156753507071954,F,-0.442,0.011,N
M,29.4747417264754,F,0.792,-0.358,Y
M,35.61821790046616,F,1.526,-0.4,Y
M,28.94351683177383,E,1.375,1.355,Y
F,44.27731344035314,F,0.08,-1.929,N
M,29.743565055150437,E,1.613,-0.632,N
F,39.538250095291836,E,0.121,-0.778,Y
F,46.40234370810043,F,0.436,-2.057,Y
F,42.77135555833907,F,0.396,-0.75,Y
M,31.683887066989747,F,1.326,0.956,N
F,46.45098416950063,F,0.635,0.753,Y
F,46.919214333991555,F,-0.637,0.366,Y
F,41.4681198406097,E,-0.306,-2.222,Y
F,43.67017045367868,F,0.465,-0.501,Y
M,28.709083452931452,E,0.912,0.029,Y
M,32.896377747940576,F,1.836,0.045,Y
M,30.062558309499284,E,0.95,0.288,Y
F,41.94538242020435,E,0.481,1.108,Y
F,44.99007466712807,F,0.036,-2.532,Y
F,41.49216017055796,E,-0.402,-2.605,Y
F,48.79282629524956,F,-0.267,0.543,N
M,27.10040210961685,E,1.24,-0.333,N
F,43.971950103163245,F,0.564,-0.298,N
F,42.92725447423064,F,-0.985,-0.389,N
M,33.2897213874562,F,1.38,0.384,Y
M,27.322052054594863,E,1.569,-3.084,Y
M,29.93640640290178,E,0.461,-0.033,Y
M,33.3150878598642,E,1.25,1.984,N
F,49.37907210492066,F,1.14,-0.099,Y
F,45.909703301505,F,0.758,-2.081,N
M,31.120222413466134,E,1.341,0.936,Y
M,31.5767536997169,F,1.388,-1.502,Y
M,29.230897879615938,E,0.803,-0.713,N
F,44.565942673086504,F,-0.542,-0.418,N
F,46.655342499374555,F,-1.073,-1.609,N
M,25.99780839224676,E,2.732,-0.571,Y
M,31.52002531283565,E,0.65,0.317,Y
M,39.49670970766694,E,0.354,1.37,Y
M,29.521635520984148,E,1.75,0.247,Y
F,42.70926108903836,F,0.652,1.673,Y
M,30.122663957256105,F,0.215,0.302,Y
F,44.62110027545901,F,0.374,-0.511,Y
F,47.595751198480066,F,1.182,-1.63,N
M,26.814014152413485,E,1.738,0.083,Y
F,42.88825337667601,E,-0.181,-0.241,N
M,30.152748353726437,E,1.216,0.012,Y
F,45.553518563350394,E,1.554,-0.398,N
F,45.658752754768535,E,-0.322,-0.855,N
F,38.931400617781705,E,0.342,0.599,N
M,33.088441889097794,F,0.461,0.416,Y
F,50.980872841751626,F,0.388,1.583,N
F,46.35137991502491,E,-0.591,-0.134,Y
F,40.798614598189275,F,3.126,-0.808,N
F,44.53535286915894,F,-0.064,0.827,N
M,25.71108938543598,E,1.208,-0.218,Y
F,43.839561474702464,F,0.886,0.721,Y
M,30.607025345912596,E,0.016,2.754,N
F,49.37340616723381,E,-2.076,-1.904,Y
M,26.632770647060738,E,2.424,-1.177,Y
F,44.143495919335095,F,0.518,0.957,N
F,53.731131914411606,E,0.219,-2.237,N
F,46.898786448819386,E,-0.459,-0.164,Y
M,34.14626969130043,E,0.482,-1.507,Y
F,48.088290155548684,E,-0.074,-0.502,N
M,29.624763477789095,F,1.196,0.248,N
F,43.59313419036673,E,-0.059,-1.352,Y
F,41.528230523530944,F,0.772,1.598,N
M,28.651761858727372,E,0.888,-0.002,Y
M,29.133459070896237,F,0.603,0.073,N
M,29.66205698131393,E,1.253,-1.479,Y
M,33.44155504038356,E,1.251,-0.853,N
M,20.57207389519182,E,2.245,1.395,Y
F,41.34884678544976,F,0.389,-1.066,Y
F,44.889888626633926,E,0.287,0.444,Y
F,45.83863164836546,F,-1.506,-0.407,Y
F,43.72461607612845,F,0.135,0.265,Y
M,27.340278842844302,F,0.195,1.058,Y
F,48.2602136694994,F,-1.735,-0.209,Y
F,46.276308789275184,E,-1.097,0.096,Y
F,45.52041554046093,E,-0.893,0.119,N
M,28.42177306162996,E,1.713,-0.124,Y
M,32.61537251825829,F,1.312,0.121,Y
F,35.114082905433236,E,-0.19,-0.606,Y
F,45.8679883284571,F,0.509,-1.798,Y
M,32.56186573128605,E,1.859,-0.294,Y
F,47.39751555626104,E,-0.565,0.541,N
M,27.72908240156793,E,1.75,0.576,Y
M,25.633302927152165,E,0.959,-0.469,N
M,28.39463813767956,E,1.262,-0.746,Y
M,30.265245139599237,E,0.962,-0.346,Y
F,42.20031174168565,F,1.823,0.223,Y
F,46.93635183759855,F,0.303,0.985,N
F,44.48577003838734,F,1.024,0.077,N
F,45.84668739448588,F,-2.009,-0.487,Y
M,25.532801444006374,F,1.034,-0.122,Y
M,28.595186309210025,F,1.276,0.833,Y
M,26.007619342746512,E,1.157,-0.172,Y
F,49.75383830084711,F,1.153,-0.395,Y
F,46.932227243996515,F,0.821,-1.179,Y
M,28.534627469191822,E,1.064,-0.445,Y
F,44.173558237063936,F,-1.384,1.363,N
F,50.915854665817456,E,-1.458,-1.107,N
F,47.138348523997614,E,-1.213,0.357,Y
M,28.770472162472892,F,0.344,0.632,N
M,26.70903151516565,F,1.115,-0.307,N
F,37.33294013314929,E,-1.026,1.641,N
M,31.43959528602331,F,3.544,0.864,N
F,43.67212257162413,F,0.602,-0.225,Y
M,36.35222359766182,F,1.401,1.43,N
M,32.020476352711945,F,1.463,1.367,N
F,44.0049400363291,F,-0.93,0.229,Y
F,44.8319227569071,E,0.168,-2.095,Y
M,29.658060188062763,F,1.998,0.912,N
F,42.17217477422021,E,-2.055,0.116,Y
M,29.13985309519926,E,1.651,-0.026,Y
M,33.713829980383686,E,1.008,0.251,N
M,28.370759443298226,F,0.975,-0.16,N
F,40.24011086486815,E,0.144,-0.603,Y
F,40.581468073834046,F,-0.23,-0.138,Y
M,29.838216981695002,E,1.686,-0.084,N
F,44.86958977885233,F,1.023,-0.695,Y
M,29.255469031445944,F,0.27,1.943,Y
F,40.965955317674116,E,1.82,0.045,N
M,30.561146772236317,E,0.814,0.327,N
M,29.371185323574622,F,1.352,1.258,Y
F,47.75061098466908,E,-0.876,1.109,N
M,31.312542369881818,F,0.456,0.857,Y
M,26.247042343183537,E,1.683,-1.239,N
F,40.9945937713473,F,0.225,-2.088,Y
M,35.017118602735096,E,1.199,2.123,Y
F,45.193210973289105,E,-0.933,1.152,N
F,44.43997704546368,F,0.455,0.268,N
F,43.14870144999263,E,0.542,-0.337,N
F,43.613231233064646,F,0.004,-0.476,Y
F,45.05564409573966,E,0.802,-1.189,Y
F,49.21045409743525,F,-0.372,-0.287,Y
F,50.009286553044234,F,1.341,-0.148,Y
M,28.976485318594587,F,-0.224,-0.187,Y
F,52.40327671349868,E,-0.093,0.961,N
F,43.059762373377,E,-0.146,0.112,Y
M,32.92486561969766,E,1.428,-0.151,Y
F,44.292340889023066,F,-0.358,-0.75,Y
F,47.817971643615245,F,1.156,-0.866,Y
M,30.459023698564533,E,1.226,1.81,Y
M,30.77417396722441,F,1.639,0.177,N
M,31.19411608809026,F,1.785,-0.749,N
F,51.41847189772376,E,0.332,0.037,N
M,31.999848597972775,F,0.489,2.098,N
F,46.13507811121414,F,0.029,-1.029,Y
F,46.4220369703939,E,-0.68,-0.583,Y
M,29.03283117087013,E,0.225,1.166,Y
F,48.50825782713889,E,0.803,1.251,N
F,46.5409163230005,E,-0.22,-0.182,N
F,44.03913935806628,E,-0.678,0.026,N
F,40.391558320514065,F,-0.686,-1.329,Y
F,42.08904855557112,E,-0.975,0.186,Y
M,32.158776739690325,E,1.464,0.186,Y
F,43.875895924996904,E,-0.204,0.681,N
F,46.24194948102492,F,-0.572,-0.077,N
M,28.794931047970795,E,1.188,-0.555,Y
M,24.603945884879757,E,1.229,0.218,N
M,29.493227729460862,E,0.974,1.038,N
F,39.88668991876328,E,1.839,-0.752,Y
M,31.948795665998148,F,0.42,-1.227,Y
M,37.610295007786,F,1.396,-0.515,Y
F,45.99675755197192,F,0.371,-0.996,Y
M,33.98696672968053,E,0.367,-0.83,N
M,31.046724290306773,F,0.922,1.127,N
M,25.888340075927598,E,1.695,-0.793,Y
F,46.748023450052735,F,-1.892,0.029,Y
M,27.582248471983487,E,1.591,-1.875,Y
M,24.93062823662548,F,1.842,0.661,N
F,45.8936737139787,E,-1.789,0.754,N
M,30.59585405613788,F,1.579,1.45,Y
M,26.504878035538805,F,1.825,0.433,N
F,44.918965967514566,E,-0.638,-0.141,Y
M,25.377476593461644,E,2.016,-0.373,Y
F,52.295156917152966,F,1.899,0.63,N
F,45.320689124373736,F,1.448,-0.283,Y
M,28.138112750614262,E,1.379,0.102,Y
M,29.84748673451856,F,0.928,0.1,N
M,32.40488906381775,F,1.164,-0.76,N
F,47.25345854018033,F,-0.049,1.159,N
F,41.43015754278237,F,0.279,-0.412,N
M,31.2293743284035,E,0.75,-0.964,N
F,44.311942628881106,F,0.701,0.997,N
F,49.71939343342859,E,0.825,0.646,Y
F,44.61929679925552,F,0.545,-0.483,Y
F,43.73239866326833,F,-0.24,-0.684,Y
M,28.419219993868285,E,0.842,-0.03,Y
M,27.124641815550795,F,1.472,0.557,N
F,40.46262084717822,F,-0.919,1.256,Y
F,41.05851741596731,E,-0.063,1.272,Y
M,31.55136046405939,E,1.237,-0.026,Y
M,28.550134445991503,E,0.99,0.007,Y
F,39.42666832285534,E,-0.931,-0.802,N
M,25.936866349301514,E,0.9,0.109,Y
F,45.591103858105924,E,-0.178,-1.889,Y
F,50.274876305403936,F,-1.495,1.708,Y
F,49.69830198599013,F,-0.849,0.476,N
F,40.8596866339772,F,-0.601,0.892,Y
M,28.734653838356998,F,0.189,-0.158,N
M,27.817201184805512,E,0.258,0.33,Y
F,44.098168298729526,F,0.905,-0.601,N
F,46.77457471905971,F,-0.853,-0.777,N
M,29.29655612994428,E,0.384,-0.445,Y
M,30.32441910246298,F,0.422,2.027,Y
M,25.68903432191768,F,2.556,1.357,N
F,43.25915614595148,E,0.591,0.089,N
F,47.97841344045712,E,0.778,-2.534,Y
M,31.317761107542996,F,0.372,2.379,N
M,34.92937470335182,F,0.023,-0.251,Y
M,28.537674302375784,E,0.177,-1.366,N
M,28.886704831502957,E,1.915,-0.564,N
M,32.18947454283923,E,1.262,-2.193,Y
F,40.74370335408834,F,0.129,1.177,Y
F,40.582999804592475,E,1.709,1.036,Y
F,41.03985776391407,F,-0.121,1.807,N
F,48.772581234711126,F,2.038,1.385,Y
F,42.28725163780899,E,0.241,0.831,N
M,30.77785835247647,E,1.42,-0.672,Y
F,48.746962629450444,E,0.659,0.084,N
M,24.726531580568036,E,1.885,0.593,Y
M,31.017944711556765,E,1.62,-0.328,Y
F,45.45090424401299,F,0.076,0.423,Y
M,32.80747850338835,E,2.147,-0.997,N
F,49.37783065704267,E,0.207,0.125,N
F,38.47454317187051,F,-0.838,-0.4,N
M,31.32224676726414,E,1.255,0.287,N
F,39.6936908002494,E,-0.731,-1.725,Y
F,54.06182806914997,E,1.88,0.478,Y
F,42.86383416085695,F,-1.225,0.781,N
M,26.161075100971473,E,1.513,-0.571,N
M,24.549676709958476,E,2.024,0.494,Y
F,44.96344710326586,F,-1.571,2.136,Y
F,40.94138783785928,F,0.893,-0.639,Y
M,32.089997279075895,F,0.874,-2.195,Y
F,44.63411167832348,F,0.583,1.226,Y
M,30.950930770097496,E,0.216,-0.051,Y
F,41.95830824019771,E,1.069,-1.074,Y
F,47.14668719782953,E,1.747,0.545,Y
M,31.298636089235725,E,0.955,-1.978,N
F,47.432307233487975,F,-0.284,0.924,N
M,24.117059297306877,F,1.085,-0.236,Y
F,44.176959322283544,F,1.774,-0.846,Y
F,42.92718703184745,E,-1.409,-0.434,N
F,47.57766446861284,E,1.359,1.522,N
M,26.507335929575397,E,-0.258,-0.25,Y
M,29.918272583573014,E,0.592,-1.202,Y
M,27.83480512282044,E,2.3,0.435,Y
F,47.34966351291061,E,1.533,-0.77,Y
F,45.29337565000813,F,2.297,-0.362,N
M,24.273643923544636,E,1.436,-0.967,Y
M,34.6303191109362,F,1.412,-0.778,Y
M,36.671574068117685,E,1.001,1.658,Y
M,31.61688045204007,E,-0.014,1.216,Y
F,47.91394507031908,F,-0.331,-0.058,N
F,42.48247398799652,E,0.728,0.487,Y
F,45.49263317409873,F,-0.061,-0.435,N
M,35.14341467758824,E,1.121,-1.298,Y
M,35.32519546105929,E,0.477,0.42,Y
F,44.67815057167307,F,-0.959,-1.15,Y
F,44.91461765818431,F,1.404,-1.371,Y
F,43.24146563452223,E,2.076,-1.154,Y
M,28.940820460088936,F,0.466,0.211,Y
M,31.361564404354557,E,1.04,0.995,N
F,44.00435150337011,F,-0.992,-0.059,N
F,46.68338568728867,E,1.145,-0.211,Y
M,31.520624169655214,E,2.466,-0.126,N
M,32.01332752691124,E,1.293,-1.022,Y
F,48.765871545437825,F,-0.491,-0.11,Y
F,48.85284751203368,E,0.872,0.304,Y
F,44.724321850415635,F,2.175,-0.23,Y
M,30.421122496598517,E,0.759,-0.356,Y
M,30.168436104056333,E,1.813,-0.292,Y
M,25.90649635102145,E,1.275,0.324,N
F,43.016949199704754,E,-0.262,1.433,N
F,48.26729261581892,F,-0.134,1.853,N
F,47.65997674795778,F,0.357,0.214,N
M,26.46197694855126,F,0.862,1.948,Y
M,32.879681882305924,F,0.216,0.661,Y
M,37.79025217982323,E,1.032,0.211,Y
F,49.128278910694235,F,-1.647,-0.089,Y
M,28.394040124456883,E,0.223,-1.064,N
F,47.02438092300449,F,-0.458,1.56,N
F,38.37533604184214,F,0.929,-1.104,N
F,40.14305634193092,E,-0.944,-1.255,Y
F,38.25505285102793,E,2.248,0.108,N
F,41.13753419597847,E,-1.894,0.541,Y
M,29.838427426134135,E,0.226,-0.252,Y
F,43.01739810265119,F,-1.534,0.498,Y
M,32.873048399628225,E,1.689,-1.517,N
M,24.402329525010174,E,-1.31,0.763,N
M,30.4019645795723,F,1.422,0.217,Y
F,45.64047437588483,F,-0.423,0.666,N
F,45.69376176276974,F,1.941,0.42,Y
M,29.551105974115696,F,1.245,-0.543,Y
M,31.49025093323517,E,0.864,0.307,Y
F,41.45308813093792,F,0.851,0.752,N
F,45.74278773013428,E,-0.894,-0.54,N
F,45.84139146132585,E,-0.066,0.503,Y
M,30.386181486082744,E,0.361,-0.734,Y
F,44.892612692917346,F,-1.676,-0.944,Y
M,28.69741881802226,E,2.402,-0.498,Y
M,30.75770702416385,E,1.293,1.323,N
F,46.407338011995115,F,0.722,-0.146,Y
F,45.46047124176018,F,0.334,0.506,N
M,30.564076251842334,F,1.32,0.517,N
M,27.218578442722215,F,1.279,1.509,Y
M,30.262209250857744,F,0.723,1.88,Y
