G,age,job,X1,X2,D
F,44.60382643008357,F,-0.197,-0.122,Y
F,46.601024700332005,F,1.551,0.221,Y
F,44.780645122477004,F,-0.83,-0.424,Y
F,45.20434108395197,E,-0.343,-1.325,Y
F,50.795552138765814,E,0.097,1.715,Y
M,32.10220796309105,E,1.535,-1.396,Y
F,43.76263857183874,E,0.192,0.287,Y
F,51.380399282256654,E,0.661,-0.418,N
F,42.94283910895015,F,-1.306,-0.686,N
M,35.6995331054831,E,-0.338,1.077,N
M,25.557255398078816,E,0.588,-0.416,Y
F,41.704617700606356,F,0.069,-2.646,Y
M,33.50085895032601,F,1.55,0.401,N
F,43.31601205099821,E,-0.182,1.037,N
M,29.024942605830805,E,0.803,-1.428,Y
M,26.265998447258802,E,1.695,-0.247,N
F,45.40657392932083,E,-0.358,0.085,N
M,30.4836897331095,E,-0.055,-0.882,N
M,29.661257234476,E,1.836,0.545,N
M,32.04459293586677,E,0.148,0.181,N
F,45.75023391806443,E,0.002,-1.057,Y
M,31.89880615944739,F,0.501,0.178,N
F,43.83933604175908,E,0.352,-0.006,Y
F,45.409898425625755,F,-1.331,0.308,Y
F,42.59311363129976,F,0.108,0.61,N
F,44.75127409548675,F,-0.958,0.065,Y
F,47.263773751669966,E,-0.532,0.254,N
F,43.45109439499512,E,2.249,-0.231,Y
F,44.75239351486568,F,-0.889,-1.625,Y
M,29.334652722476882,F,-0.067,1.201,N
M,20.781456820705113,E,-0.021,-0.205,N
F,45.1957421485218,E,1.206,1.118,N
F,42.244806489728376,E,-1.037,1.121,N
F,41.89781888750606,F,-0.96,1.143,N
M,25.614915339045353,E,0.811,-1.287,Y
M,30.76595548114473,E,0.382,-0.124,Y
F,47.25323912251178,F,-0.84,0.53,N
F,44.415549569230755,F,-0.26,-0.038,Y
F,52.32911732888203,E,-0.072,0.388,N
F,43.589638630376605,F,0.175,-0.619,Y
F,46.587804124870416,E,-0.051,-1.562,N
M,29.153356729291644,F,0.051,0.757,N
M,28.047444741980684,E,1.662,-1.687,Y
F,45.03229363608833,F,2.05,0.08,Y
F,42.23355388035313,E,-0.809,-1.486,N
M,28.199730351983195,E,0.819,0.23,N
F,44.335488238337355,E,-0.963,1.452,Y
M,19.982818497184553,F,1.34,-0.597,Y
M,26.90351914668425,E,-0.248,-0.083,Y
F,43.52763306149541,F,1.655,-0.283,Y
F,42.2035891580611,F,0.297,1.514,N
M,30.005962565100486,E,2.371,1.485,Y
F,50.11585165457229,E,-0.742,-1.133,Y
M,32.34505875071546,E,0.388,-0.876,N
F,49.06158565170641,F,1.976,-0.609,Y
M,25.24351860628156,F,1.183,-1.456,N
M,31.03470816557653,F,0.094,-0.733,Y
F,48.20365677952207,F,0.856,-0.932,Y
F,48.32347632753038,E,-0.218,-0.89,Y
F,45.438402641613614,F,0.551,0.825,N
M,30.485320955105006,F,1.445,0.122,Y
F,42.19814050345221,F,0.346,0.066,Y
F,44.08098350951484,F,0.052,0.662,Y
M,28.42126679522443,E,0.84,2.03,Y
F,48.2133742388753,F,1.347,1.055,N
F,43.81295366632492,F,0.496,0.717,N
F,42.25436938659725,F,1.123,0.178,Y
F,41.961905462415366,E,-0.279,-1.147,Y
F,42.10420479675364,E,0.186,-0.34,Y
M,23.03409628913393,E,0.315,1.37,N
M,26.10965762088821,E,0.669,-0.025,Y
M,26.658881664792325,E,1.024,1.164,N
M,32.146363717655746,F,1.583,-1.255,N
F,46.553742785979416,F,-0.038,-0.128,Y
F,48.64063858527909,F,0.865,0.694,N
F,45.71894395806388,F,-1.519,0.156,Y
M,29.006746534608048,F,0.731,-0.174,Y
F,48.05166711256514,F,-0.776,1.187,Y
F,48.54266425868483,E,0.618,-0.017,Y
F,49.472697629680454,E,1.165,-0.008,N
F,45.447873393503876,F,-0.39,0.772,N
M,27.999019167708266,E,0.658,0.162,Y
F,48.6679496728597,F,-0.51,0.203,N
M,32.85720446852222,E,1.785,1.3,Y
F,46.152238684778986,E,1.999,1.964,Y
M,29.59661943923889,F,1.009,-0.9,Y
M,25.90225283410862,E,1.547,1.172,Y
M,31.41337551349084,F,0.885,0.489,N
F,45.613654681027974,E,-0.275,1.159,Y
F,49.09080935270922,E,0.15,1.37,Y
F,45.6381322989547,F,-0.142,-0.296,N
F,42.359020015234016,F,0.756,0.703,N
F,44.79544683274516,F,-0.241,-0.234,N
F,45.33620686324797,F,-0.807,0.384,N
F,42.53598602848852,E,-0.829,1.063,N
F,49.171993718207986,F,0.56,1.055,N
F,44.79049940732838,E,0.604,-0.315,Y
M,29.52421871284449,F,0.715,1.195,N
F,46.68924861990616,F,0.642,0.403,Y
F,43.609011610573376,F,-1.056,-0.513,Y
M,29.82999627497759,E,2.041,1.092,N
F,42.37746537718436,F,0.55,0.495,N
F,42.275028492362566,F,0.462,-0.556,Y
M,32.25680093152487,E,0.767,0.356,Y
M,28.75431402178015,E,1.691,-1.08,Y
F,49.976624800220414,F,1.108,1.05,Y
M,29.82897231742534,E,1.459,-0.679,Y
F,49.43883911208129,E,1.059,0.552,N
M,30.435964560205846,F,2.588,0.757,N
M,32.99359161522094,F,-0.027,0.583,N
F,42.7643389933741,F,0.324,0.603,N
M,28.556327982400397,F,1.404,1.14,N
F,44.64038991676461,F,-0.218,1.925,Y
F,44.442763129848665,F,-1.456,0.524,N
F,41.77448251440789,F,0.862,0.5,N
M,29.127513474183385,E,0.496,0.758,N
M,32.296633297356166,E,0.671,-1.129,Y
M,30.71700506575437,F,0.152,-0.301,N
M,33.461868565140165,F,0.726,-0.989,Y
M,30.638711754403303,E,0.428,0.675,Y
M,31.113022484727658,F,-0.177,-0.89,Y
M,34.03309797070373,F,0.524,1.081,Y
M,29.770014099395013,E,1.332,0.837,N
F,39.986674640108404,F,-0.95,0.447,Y
M,36.58794926797166,F,1.371,0.685,Y
F,48.11226395485959,E,-0.36,2.163,Y
F,41.97876737125598,E,1.075,1.81,N
F,44.67397878134423,F,0.363,-0.349,Y
F,45.52199689364797,F,-2.239,1.195,N
M,26.60113813620447,E,0.655,-0.368,Y
F,39.30096631328309,E,0.09,1.799,Y
F,40.77522565800592,F,0.508,-0.742,N
F,46.001212156202754,E,0.243,0.547,N
M,29.190773026614405,E,1.472,1.016,N
M,35.66296210275401,E,1.137,-0.357,Y
M,21.83416576332945,E,1.845,-1.035,N
F,42.53784050603442,F,1.273,2.629,Y
M,27.35107111927316,E,0.819,-0.495,Y
M,31.238394192831283,E,1.386,1.029,N
F,48.711120821878275,E,0.742,0.034,Y
M,30.499314345216895,F,1.584,-1.645,Y
M,29.793005830161004,E,-0.57,-0.552,Y
F,41.827105149230704,E,-0.594,0.017,N
F,46.552249294985735,F,-0.541,0.455,N
F,43.926841607337266,E,0.599,-0.175,Y
F,45.83997998288542,F,0.553,0.153,Y
M,31.86577489869069,E,1.187,-1.21,N
F,45.58552221222205,E,0.397,-0.817,Y
M,33.76311536363784,E,1.529,2.386,N
M,29.79859961553334,E,0.54,0.621,N
M,27.94025524668053,E,1.519,-0.816,Y
F,44.48668135881033,E,2.341,0.548,Y
M,22.325988674839607,F,0.828,0.088,N
F,44.04650324801641,E,1.375,-1.095,Y
M,32.710727364619515,F,-0.25,0.289,Y
F,44.02745967468444,E,-0.081,0.339,N
F,49.140648430032925,F,-0.148,-1.264,Y
F,45.451172435324715,F,0.001,-1.532,Y
M,29.8285791957646,E,0.183,-1.007,Y
M,37.46613662991732,F,1.288,1.01,Y
F,43.11239511184098,E,1.375,-2.486,Y
M,26.83943115554726,F,0.751,-1.107,N
F,38.56418349167236,F,-0.584,-1.368,N
M,33.964276155758185,E,1.559,-0.422,Y
M,29.955362704769204,E,0.427,0.764,Y
M,33.63304830198579,F,-0.251,-0.518,Y
M,31.056301355724713,F,1.485,-1.007,Y
M,38.09554695931471,E,1.444,0.155,Y
F,46.14030680738139,F,-0.019,1.337,N
F,46.943741889369534,F,0.74,0.547,N
M,25.51377533556102,F,0.932,0.323,Y
F,45.86237882132787,F,1.574,-1.653,Y
F,45.10252431145935,F,0.629,-0.717,Y
M,30.547751729332198,F,1.476,-1.065,Y
M,33.7998678636444,F,-0.618,-1.327,Y
M,33.641549923957946,E,1.666,-0.566,Y
F,42.45484517170289,F,0.852,-1.313,N
M,28.6824794014403,E,0.789,-0.813,Y
M,27.436217498812404,E,1.554,-0.182,Y
F,44.1523348438246,F,1.883,1.269,Y
M,32.52010645290833,F,0.555,1.102,N
F,44.19775874892638,F,0.574,0.952,N
F,41.07409728766348,F,1.97,1.723,N
M,30.09718261654646,E,0.301,0.445,Y
F,42.708412608353996,E,-0.687,0.517,N
M,29.805769703474446,E,0.465,1.041,N
M,29.68999480432137,E,2.212,0.456,Y
F,44.597208137137315,E,0.045,0.197,N
M,27.23838128928435,E,0.058,1.894,N
M,32.60993357833384,E,0.98,-0.219,N
M,31.039024867483896,F,1.083,-1.435,N
M,30.69441956419411,F,-0.352,1.56,Y
M,28.521048775743548,E,0.757,-0.646,Y
M,24.394671675848507,E,0.089,0.84,N
M,29.77659182062749,E,0.679,0.814,Y
F,42.389390615790916,F,0.497,-1.707,N
F,42.46364262284795,F,-0.347,-0.765,N
F,47.46552982490358,E,-0.226,-0.288,N
M,30.016866840837096,F,1.508,0.843,Y
M,31.88915575461865,E,1.317,-0.245,Y
M,28.269806664391197,E,0.178,0.917,Y
M,28.265355018711308,F,1.476,-0.228,Y
M,29.909642095499446,E,0.938,0.3,Y
F,45.04613590542721,F,-1.894,-1.03,N
M,27.32381170770979,E,0.098,-0.105,Y
F,43.960588436799114,F,1.061,0.356,Y
F,46.84964986782455,F,-0.82,-0.044,Y
M,29.907215510785928,F,1.19,0.278,Y
F,46.11098473474455,E,-1.516,-0.545,Y
M,28.09027569488496,E,2.512,-0.763,N
M,32.14210226154849,F,0.985,0.016,Y
F,47.821039467144544,E,0.632,0.555,Y
F,43.83027672855917,E,0.046,0.961,N
M,32.67008171475128,F,1.222,0.062,Y
F,41.97384074243348,F,0.377,-0.261,Y
F,51.77176662591384,F,-1.133,1.02,N
F,40.45154117832648,E,-0.298,-0.626,N
F,50.9707787837889,E,1.083,-0.569,Y
F,45.804371540933765,F,0.523,1.512,Y
F,45.57664119167568,F,-0.824,-0.337,Y
M,24.187737237896684,E,1.19,-1.7,Y
F,37.528773885314436,E,0.456,0.599,N
F,51.10534768191888,F,-1.68,-0.927,N
F,48.62013421350703,F,0.056,0.084,N
M,27.504028335592363,E,1.357,0.862,Y
F,40.70437860545699,F,1.008,0.436,Y
F,45.37727581566222,F,0.692,0.075,Y
M,28.294916372794624,E,1.701,0.261,Y
F,42.23338410565717,E,-1.13,-0.952,Y
M,26.6561374324542,E,0.419,0.907,Y
M,30.435550091079445,E,-0.033,-1.098,Y
M,29.425249078735554,F,1.667,-0.878,Y
F,46.210599154969024,E,-0.638,0.737,N
M,27.94374570542015,E,1.072,-2.068,Y
M,28.730933565813455,F,1.364,1.681,Y
M,34.79952928986595,E,1.021,-1.084,Y
M,26.507447373349144,E,1.858,-1.162,N
F,46.29295220588999,E,0.653,-0.251,N
F,39.82573307219833,F,-0.429,-0.504,N
F,44.757372734064525,F,1.301,-1.114,N
M,23.253366245296107,F,1.597,-0.205,Y
M,35.29828861103725,F,-0.276,0.119,Y
F,41.79297208605884,E,-0.052,-0.32,Y
M,29.101595043554614,E,1.469,-1.14,Y
F,42.69982498121545,F,0.817,0.256,Y
F,44.51053787546244,E,0.497,-1.721,Y
M,28.88736642811112,E,1.114,-1.025,N
F,39.90833893205203,F,-1.225,-1.745,Y
F,46.20370416012998,F,0.838,0.663,Y
F,49.78141488262462,F,0.158,-3.184,Y
F,43.74860495046153,E,-0.6,0.446,Y
F,43.73589822442367,F,-0.64,-1.133,Y
M,33.166155790362915,F,0.824,-2.21,N
M,28.365323794246255,E,0.43,0.118,Y
M,30.689256854470585,E,-0.229,0.669,N
M,30.229587760262696,E,1.18,1.229,N
F,47.54760763901777,F,0.91,-1.908,Y
M,28.955659722048228,E,1.705,-1.556,Y
F,43.216354158756225,F,1.192,-2.001,N
F,50.0812225318369,F,1.099,1.457,N
F,42.21859196229954,F,0.087,-0.394,Y
M,23.624005013412766,E,1.131,0.197,Y
F,36.01633641315101,F,0.363,-0.012,Y
F,45.148977416015114,E,-0.601,0.274,N
M,22.372248028392764,F,0.424,2.003,Y
F,43.64080322188447,F,-0.161,0.138,N
M,29.285574415624517,E,1.043,0.416,N
F,44.091618373239946,E,-0.698,-1.036,N
M,21.665627783153315,F,0.55,1.331,N
F,44.820733138786515,E,-1.69,-1.911,N
M,28.974496626633123,F,-0.04,-1.548,N
F,37.187817429160965,E,-0.815,-0.165,Y
M,30.333715133522258,E,0.258,0.808,Y
F,41.850556002386575,F,0.684,1.117,N
F,45.97595429220095,F,-0.541,-0.34,Y
M,33.05854153786893,F,0.59,0.984,Y
M,28.293574242039014,E,1.297,-0.135,Y
F,46.91027173595448,F,0.829,1.826,N
M,31.870222481639434,F,1.181,-1.742,Y
F,41.67304845291255,F,1.024,1.064,Y
F,45.694515171062555,F,0.683,-0.445,Y
F,48.74322368067608,F,0.906,-0.051,Y
F,47.48378610147316,F,-1.056,0.475,Y
M,30.676742284629206,E,0.601,1.615,N
M,30.032583070283586,F,0.969,0.51,N
M,28.484694958802272,E,1.083,-0.898,N
M,33.41592190327277,F,2.187,-0.886,Y
F,52.24001956232307,F,0.35,-1.415,Y
M,31.88804425321473,E,1.72,-1.122,Y
M,26.747544100016057,E,0.581,-0.765,Y
M,27.285591905954238,F,1.251,0.296,N
M,31.725347572273954,E,-0.89,-1.132,Y
M,28.68801973508992,E,1.511,0.673,N
M,28.939621738016548,E,0.326,0.245,Y
F,45.477548924879734,F,0.628,-1.228,Y
M,26.455693200983553,F,1.491,0.298,Y
M,31.369278190120248,E,1.512,-2.082,N
M,35.00896043442099,F,0.688,1.995,Y
M,28.571338379437165,F,1.429,0.166,Y
F,47.323860654060624,E,0.427,1.011,Y
M,31.91703949606204,E,1.918,0.263,Y
F,48.732767474243715,F,-0.049,-1.928,N
F,44.317939127719995,E,0.173,-2.768,Y
M,23.864414671708335,F,-0.29,0.469,N
F,47.42699471057888,F,0.084,0.269,N
M,28.037928180000115,F,0.896,0.22,N
M,27.019787338718704,E,0.644,-0.081,Y
F,42.575294369439995,F,-2.552,-0.978,N
F,39.56140613174276,E,-0.87,-0.689,Y
M,30.59524803716163,E,0.763,0.838,N
M,31.238143917656462,E,1.58,0.016,Y
F,40.90439664189395,F,0.925,1.309,Y
M,25.371235800587165,E,0.653,0.404,Y
F,46.29644158058294,F,0.773,1.026,Y
F,43.81957604001345,F,-1.905,0.515,Y
F,45.841263617127126,F,-1.505,-0.181,Y
F,52.246474685629956,F,-2.405,0.128,N
M,32.78976987237175,E,0.797,-0.018,Y
F,49.06797362321086,F,0.864,-0.924,Y
F,41.68705650323868,F,0.781,-0.556,Y
F,43.32371923866128,F,1.474,-0.334,N
M,27.410020109815235,E,0.037,-0.111,Y
M,27.594139705082675,F,0.412,1.088,N
F,46.947970930073424,F,1.356,-0.974,Y
M,34.486940355143155,F,1.228,-0.681,N
F,41.00479151011371,F,-0.861,-1.266,Y
M,32.93418972653523,E,-0.227,-1.142,N
F,48.97761835760262,F,1.646,0.325,Y
F,52.99145362236714,F,0.988,-0.053,N
M,30.651039392897108,F,1.477,-1.772,Y
F,46.278537047108465,F,-0.714,-2.818,Y
F,48.14641738335859,E,1.6,0.803,Y
F,35.030180488627934,E,0.13,2.128,Y
M,34.09395980406582,E,-0.09,2.162,Y
F,48.0705786867083,F,-0.538,-0.053,Y
M,29.550859222394276,F,-0.007,-1.019,N
M,31.732421465887477,F,1.374,-0.468,Y
M,27.404958688652748,E,1.095,0.268,N
M,31.014381347113677,E,1.177,0.03,Y
F,41.405128918145266,E,1.076,-0.121,Y
F,44.04881960458095,F,1.054,0.064,N
F,48.37506247838242,F,-1.238,-1.641,Y
M,33.49407394827051,E,1.072,1.119,Y
M,33.181879212978075,E,0.091,1.465,Y
F,42.83623899553687,F,1.515,0.777,Y
M,31.463916279136342,F,1.716,-0.535,Y
F,43.09549146326963,E,-0.507,0.324,N
F,39.25623000154384,F,-0.082,0.296,Y
F,52.71550588677314,F,0.856,-0.194,Y
F,43.323309120445415,F,0.69,1.36,Y
F,44.4762106700477,E,-0.694,1.192,Y
M,28.465384176451636,E,1.58,2.279,N
F,46.19390005030087,E,0.505,-0.096,N
M,31.75530407906335,F,2.059,-1.343,Y
M,30.40305442102787,F,1.532,-0.131,Y
F,43.26982639366697,F,-1.043,0.212,Y
F,43.98817240924452,F,-2.274,-0.687,N
M,34.094955775237466,F,0.645,-0.851,Y
M,28.063157840445157,E,-0.084,0.049,Y
F,44.56615984450413,F,-0.663,2.166,Y
M,29.136105922838993,E,1.128,1.873,Y
M,32.20871915033317,E,3.101,-0.48,Y
F,42.027084679259985,F,1.107,0.799,Y
F,49.10917780013966,F,0.169,-2.673,Y
M,32.58722204131612,E,2.44,-0.415,Y
F,47.44479363674554,F,0.497,-0.147,N
M,33.17378091733975,E,2.052,0.968,N
M,35.005249375175275,E,0.871,-0.493,Y
M,25.896984378426858,F,1.991,-2.705,Y
M,29.546418414531434,F,0.372,-0.355,N
M,32.102022332836036,E,2.229,-1.046,Y
M,35.63720060710492,F,0.367,-0.584,Y
F,43.13665044475692,E,1.097,0.083,Y
M,30.690338411083943,E,1.529,0.027,N
F,42.022556442126024,F,0.542,-0.913,N
M,31.991131112614923,F,1.624,-0.086,Y
F,49.49413550409256,E,0.765,0.255,N
F,50.74069913712219,E,-2.179,-1.322,Y
F,46.533995937690186,E,0.138,-0.936,Y
M,27.291919980334633,F,-0.085,1.326,N
M,32.19881075273491,F,-0.182,-1.974,N
F,47.23723315229679,F,0.871,1.405,Y
M,27.132445951957546,F,2.0,0.435,N
M,27.710979205114658,F,0.414,2.73,N
F,47.674481495850266,E,-0.418,0.462,N
M,32.08434452033204,F,1.708,0.109,N
M,25.684112653375752,F,1.725,-0.823,Y
M,33.12593933290511,F,0.246,-0.803,N
F,48.130542265300555,F,-1.563,0.028,Y
F,40.48324732884324,E,1.543,-0.765,Y
F,44.174202091632814,E,-1.581,-1.115,N
F,47.16974348573482,E,0.036,-0.062,N
F,47.12878992967326,F,-0.458,-0.457,Y
F,41.878330364877684,E,-0.295,1.141,Y
M,31.023376901776256,F,1.452,-1.013,N
M,29.29063914158163,E,1.878,-0.514,N
F,40.87517795295139,F,-1.008,0.673,N
F,42.10830216515981,F,0.003,-0.049,Y
F,44.9087742345246,F,0.855,1.011,N
F,46.09766749528469,F,0.523,1.105,Y
M,36.05821675561312,E,1.119,0.66,Y
M,34.31324142159134,E,0.243,-0.373,Y
F,44.78500567270255,E,0.699,0.711,Y
F,45.03154954367039,E,-2.635,0.799,Y
F,42.531294825163506,F,-0.274,-0.203,Y
F,43.9535342725206,F,1.047,-0.339,N
M,28.343282442313384,F,1.491,-2.146,Y
F,42.632336535148106,F,0.428,-1.124,N
M,23.636762728693462,F,1.41,0.78,Y
M,27.762715695029115,E,0.815,-0.261,Y
M,33.44808751964203,E,0.893,0.92,N
M,29.636866230066175,E,0.573,0.805,N
F,47.39932405645104,E,-0.55,0.393,Y
M,27.232844142128016,E,0.365,1.053,N
F,45.44908531520303,F,0.626,-0.348,Y
F,47.22924616118666,E,1.95,1.624,Y
M,32.90784551277624,E,0.744,-0.231,Y
F,45.306384574917836,F,-2.054,0.879,N
M,28.186910247220528,E,-0.577,-0.529,N
M,34.287305453925185,E,1.909,-1.605,N
M,32.17171422153553,E,-0.17,-2.249,Y
M,31.653117437191277,F,2.637,-0.276,Y
M,34.6863871920394,F,1.557,-0.556,N
F,43.23897832077541,F,-1.182,-0.142,Y
F,43.59763729473287,E,-1.361,-1.667,N
M,27.88561660118875,E,2.191,-1.151,Y
M,29.355547681097708,F,1.568,-1.134,N
M,29.26617632532322,F,1.128,0.223,Y
F,40.968962816964535,F,0.103,0.95,N
F,43.40614573279381,F,-0.047,-0.831,N
M,30.485978999251035,F,1.678,0.299,Y
M,31.222208067735206,E,0.579,0.653,N
M,30.372284911673646,E,0.709,0.325,Y
M,31.311489829541955,F,0.277,0.069,Y
F,43.64313463731056,E,-0.025,1.147,Y
F,38.31202955947893,F,0.882,-1.466,Y
F,45.351505668934976,F,0.759,-0.031,Y
F,46.799529041758134,F,0.623,-1.158,Y
F,43.395406216941296,F,0.592,1.357,N
F,40.85228420468607,E,0.622,0.056,N
M,28.881185938180394,F,0.965,-1.891,Y
F,48.03030005186111,E,0.427,-0.989,Y
F,43.5946646534486,E,-1.168,0.869,Y
M,31.38803432902897,E,0.416,-0.514,Y
F,47.11398132253236,F,-0.519,-0.678,Y
M,36.6077134042338,E,1.674,1.208,Y
M,25.210460659578978,F,1.167,0.03,N
F,41.52277399916796,E,0.778,0.56,N
F,38.97711417704115,E,0.785,-0.46,Y
M,34.56562503999086,F,0.047,-1.016,N
F,43.95573729202129,E,-0.642,2.03,Y
F,41.97296553189551,E,-0.339,-0.815,Y
M,31.02922813592534,F,0.611,0.436,Y
M,33.71827635612471,E,0.346,-2.268,Y
F,43.95186625212853,E,-1.202,0.744,Y
F,38.68508834644689,E,0.104,1.946,N
M,29.251952335631604,E,1.383,-0.138,Y
M,29.973822377674196,E,1.839,-0.056,Y
F,45.86776159044491,E,0.067,0.613,N
M,30.097891434515372,E,1.241,0.454,Y
F,46.26564737979584,E,1.964,1.344,Y
M,27.7076352342331,F,0.12,-0.496,N
F,44.60051402162295,F,2.001,0.71,N
M,26.517228497041824,F,-0.238,0.729,N
M,34.368792306415976,F,0.904,0.513,N
M,35.69819939265949,E,0.979,0.149,Y
M,30.249459138081924,F,1.011,-0.41,Y
M,27.289264962919184,F,-0.158,0.18,Y
F,42.52338415199115,E,0.03,1.265,Y
F,42.923456327203425,E,-0.119,0.848,Y
F,43.25623810051103,E,0.487,-1.345,Y
M,33.656149483791324,F,0.608,1.155,N
M,30.15376866640172,F,1.209,1.141,N
M,25.29389465312815,E,1.611,-0.166,Y
M,24.472857204193378,F,0.744,0.914,Y
F,43.6246140595718,F,0.512,-0.029,Y
M,28.108739607083216,F,2.736,1.407,N
M,29.966557815781567,F,1.099,0.358,Y
M,32.036845911670156,F,1.776,-2.875,N
M,32.55216105004668,E,0.339,0.589,Y
M,34.22684400696042,E,0.931,2.04,N
F,37.34014634738834,F,1.026,0.727,N
F,39.42503557248645,E,-1.558,-2.026,N
M,31.341569595409425,E,0.561,-0.713,Y
M,31.65297588220568,F,1.783,-1.808,Y
M,33.924200521737845,F,1.643,-0.063,Y
M,26.91094877343409,F,1.056,-1.127,N
M,31.610106156705083,F,0.793,-2.015,N
M,31.488369295292706,F,-0.858,0.866,Y
M,32.70780189741061,F,0.599,-0.585,N
M,31.721120033178646,F,1.623,-0.778,Y
M,33.08419580806335,E,2.336,1.735,Y
F,41.7369601161593,E,0.526,-2.351,Y
F,48.44536368064577,E,1.727,-1.037,Y
M,29.001358537542334,F,0.941,0.895,Y
F,44.21000556172035,E,1.611,-0.248,N
F,44.97703526317061,E,0.505,-1.447,Y
M,30.9723963258052,E,1.598,0.047,N
M,32.34169670199223,F,1.341,0.371,Y
M,30.291967736118778,E,0.937,-1.344,N
F,49.84292942152774,E,-0.298,0.185,Y
F,46.49032708743938,F,0.418,0.17,Y
F,47.275881764660895,E,-0.071,0.004,Y
F,41.016329688597025,F,-0.511,-0.261,N
F,42.23984115135215,F,0.393,-0.619,N
F,42.69384951359773,F,1.127,-0.633,Y
F,45.336072882791704,F,0.599,1.029,Y
M,27.65742782546887,E,0.873,-0.034,Y
M,25.601695957020887,E,0.602,0.479,Y
M,30.280229727336426,E,0.746,2.327,Y
M,31.970802964805955,E,1.407,0.643,N
M,25.474380408446674,E,1.228,-2.373,N
F,47.850248068183554,F,-1.331,0.964,N
M,28.86262820534246,E,0.617,0.179,Y
M,30.32435416336991,E,1.083,-0.756,Y
M,30.141160405473777,E,1.136,-1.682,Y
F,47.031836323536204,E,2.123,-0.751,Y
F,44.2577681985487,F,-0.399,0.592,N
M,36.318395881943246,E,1.816,0.527,N
M,26.816879837884855,F,2.496,-0.361,Y
F,45.37645275931589,E,-0.257,-0.881,N
F,44.2340472714824,F,-1.521,-0.48,Y
F,45.167851246240204,E,2.069,0.481,Y
F,40.47527140007304,E,-1.187,1.045,Y
F,45.88482791328389,F,-0.874,0.469,Y
F,47.021706922277055,F,-0.424,-0.806,N
M,31.371655689202928,E,2.076,-0.126,Y
M,33.20471998213023,F,-0.116,0.516,Y
F,42.57707226497396,F,0.576,-0.019,Y
M,28.924615189538585,E,1.223,1.313,N
M,32.18033180475274,F,0.438,-0.054,Y
F,43.035723759269054,F,0.535,-1.215,N
M,26.477421486176333,F,1.338,0.264,Y
F,43.69288659522329,E,0.441,-0.036,Y
M,27.37258861999004,F,0.645,-0.528,Y
F,45.45973400360146,E,-0.221,1.243,N
F,42.61068035363566,F,-0.499,-0.321,Y
F,47.15078844983996,E,-0.007,-0.143,Y
F,47.57057751909498,E,-1.846,-0.469,Y
F,46.88413991178047,F,0.928,0.164,N
F,48.39304567560803,E,-0.605,-0.38,Y
M,31.53160907882444,E,1.528,0.314,Y
M,28.42546955185841,F,0.956,-1.404,Y
F,49.384240321467054,E,-1.22,0.576,N
F,47.90737875619324,F,0.027,0.111,Y
M,25.254408185539106,E,0.568,1.51,Y
M,28.421617655530262,F,1.007,0.696,N
M,29.162510052656447,F,0.768,0.137,N
F,46.35583615877162,E,1.11,-0.748,Y
F,47.67773323228663,E,0.361,0.886,Y
F,47.910868421375156,F,0.445,0.66,N
M,24.490613707554115,E,1.681,-1.983,Y
M,25.517345088364248,F,0.413,-0.548,N
F,49.23423547661014,E,-0.469,-0.197,Y
F,44.56276472770994,F,0.91,2.74,N
M,31.582381309319533,F,0.506,0.392,N
M,27.469566457710204,E,1.826,-1.037,N
M,26.439142470736247,E,1.821,3.368,N
F,42.510242447800756,F,-0.144,1.249,Y
M,28.503939049680092,E,1.719,0.487,N
M,30.538350979252186,E,2.32,-0.127,N
F,43.51803138813378,F,-0.139,-0.381,Y
M,25.50810497330286,E,0.714,-0.093,N
F,50.52067163515778,F,0.505,-0.63,Y
F,38.89382526447892,E,-0.602,-0.293,Y
F,46.904405268663126,E,0.219,0.892,Y
F,48.46886494438273,E,0.376,-1.105,Y
M,30.756997800519812,F,-0.549,-0.507,N
F,45.669301054483356,F,-0.44,0.898,N
M,31.76621313663161,E,1.086,0.654,Y
F,48.46598177892538,F,1.114,-1.923,Y
F,47.907421184776815,E,-1.317,-0.165,N
F,45.72923706369603,F,0.56,1.893,N
M,26.456724142896217,E,0.958,1.281,Y
F,46.615171417725755,E,0.693,-0.01,Y
M,32.511307371464206,E,2.749,0.391,Y
F,45.423891370876,F,-2.097,0.766,Y
M,27.43661231615543,E,1.114,1.837,N
F,46.138273331682036,F,-1.503,-0.334,Y
F,46.629845930841334,E,-0.604,2.588,N
F,45.18977950244861,F,0.555,0.22,N
M,27.713007650552285,E,-0.024,0.528,Y
M,31.177115506764366,F,0.369,-1.706,N
M,30.792130218953986,F,0.544,0.91,N
F,44.985614469554044,E,-0.463,-1.606,Y
M,27.87591755861744,F,1.346,-0.729,N
M,30.720979213398635,E,0.738,0.289,Y
M,30.37086909162687,F,1.372,-0.953,Y
M,31.720792214806995,F,1.119,-1.048,Y
F,47.2181615856103,E,-0.55,-1.412,Y
M,30.51740154569705,F,0.761,-0.469,Y
M,36.08663443115,F,0.757,-0.945,Y
F,49.3141555147819,E,2.118,1.881,Y
M,25.885455112683726,F,0.435,-0.758,N
M,34.57700862101614,F,0.778,-0.161,Y
M,29.248571262763928,E,1.262,0.589,Y
F,46.95929288819857,E,-1.003,0.429,Y
M,30.927817345712214,F,-0.394,0.383,N
